,geoid,year_x,NAME_x,B01001_001E_x,B19013_001E_x,B25077_001E_x,B03002_003E_x,B03002_004E_x,B02001_004E_x,B03002_006E_x,B03002_007E_x,B03002_008E_x,B03002_009E_x,B03002_012E_x,B15002_032E_x,B15002_015E_x,state_x,county_x,tract_x,25_and_bachelors_x,percentage_of_bachelors_x,year_y,NAME_y,B01001_001E_y,B19013_001E_y,B25077_001E_y,B03002_003E_y,B03002_004E_y,B02001_004E_y,B03002_006E_y,B03002_007E_y,B03002_008E_y,B03002_009E_y,B03002_012E_y,B15002_032E_y,B15002_015E_y,state_y,county_y,tract_y,25_and_bachelors_y,percentage_of_bachelors_y,ed_chng,home_pct_change,has>500_start,has>500_end,median40start,median40income,ed_chng_upper_third,median_home_higher,median_home_topthird,eligible,gentrified
1146,34039035400,2018,"Census Tract 354, Union County, New Jersey",2768.0,70417.0,254700.0,1157.0,477.0,0.0,111.0,0.0,14.0,21.0,988.0,141.0,62.0,34,39,35400,203.0,0.07333815028901734,2009,"Census Tract 354, Union County, New Jersey",2322.0,54178.0,321900.0,1363.0,283.0,33.0,54.0,0.0,0.0,0.0,589.0,102.0,59.0,34,39,35400,161.0,0.06933677863910422,0.004001371649913127,-0.47869257950530036,True,True,True,True,False,False,False,True,False
1150,34039039200,2018,"Census Tract 392, Union County, New Jersey",5818.0,58125.0,294500.0,633.0,1853.0,0.0,60.0,0.0,422.0,96.0,2754.0,282.0,260.0,34,39,39200,542.0,0.09315916122378824,2009,"Census Tract 392, Union County, New Jersey",4913.0,46672.0,338900.0,548.0,2217.0,0.0,90.0,0.0,42.0,45.0,1971.0,216.0,323.0,34,39,39200,539.0,0.1097089354773051,-0.016549774253516863,-0.3463938879456706,True,True,True,True,False,False,False,True,False
1153,34039035800,2018,"Census Tract 358, Union County, New Jersey",3728.0,70208.0,268300.0,689.0,1780.0,0.0,201.0,0.0,0.0,125.0,933.0,312.0,118.0,34,39,35800,430.0,0.11534334763948498,2009,"Census Tract 358, Union County, New Jersey",3617.0,43750.0,325000.0,801.0,1796.0,0.0,231.0,0.0,0.0,61.0,728.0,184.0,133.0,34,39,35800,317.0,0.087641692009953,0.027701655629531974,-0.41725680208721583,True,True,True,True,False,False,False,True,False
1156,34039030600,2018,"Census Tract 306, Union County, New Jersey",3369.0,46646.0,225600.0,560.0,904.0,0.0,43.0,0.0,54.0,14.0,1794.0,72.0,57.0,34,39,30600,129.0,0.03829029385574354,2009,"Census Tract 306, Union County, New Jersey",3197.0,34281.0,360200.0,948.0,696.0,0.0,0.0,0.0,9.0,44.0,1500.0,27.0,29.0,34,39,30600,56.0,0.017516421645292463,0.02077387221045108,-0.8680585106382979,True,True,True,True,False,False,False,True,False
1163,34039032800,2018,"Census Tract 328, Union County, New Jersey",4559.0,55156.0,232000.0,296.0,3552.0,0.0,126.0,0.0,18.0,5.0,562.0,317.0,154.0,34,39,32800,471.0,0.10331212985303795,2009,"Census Tract 328, Union County, New Jersey",4746.0,55201.0,274000.0,640.0,3444.0,18.0,147.0,0.0,43.0,67.0,387.0,436.0,133.0,34,39,32800,569.0,0.11989043404972609,-0.01657830419668814,-0.3818103448275862,True,True,True,True,False,False,False,True,False
1168,34039039500,2018,"Census Tract 395, Union County, New Jersey",6120.0,51786.0,191800.0,212.0,2404.0,0.0,0.0,0.0,370.0,97.0,3037.0,266.0,106.0,34,39,39500,372.0,0.060784313725490195,2009,"Census Tract 395, Union County, New Jersey",6388.0,56250.0,245600.0,62.0,2984.0,0.0,0.0,90.0,104.0,66.0,3082.0,155.0,97.0,34,39,39500,252.0,0.039448966812773954,0.02133534691271624,-0.49818561001042755,True,True,True,True,False,False,False,True,False
1169,34039032400,2018,"Census Tract 324, Union County, New Jersey",7473.0,66452.0,232500.0,1782.0,3055.0,17.0,346.0,0.0,269.0,314.0,1707.0,600.0,347.0,34,39,32400,947.0,0.12672286899504884,2009,"Census Tract 324, Union County, New Jersey",7001.0,49245.0,315600.0,2024.0,2721.0,3.0,500.0,0.0,297.0,72.0,1384.0,481.0,393.0,34,39,32400,874.0,0.12483930867018997,0.0018835603248588684,-0.5881806451612903,True,True,True,True,False,False,False,True,False
1170,34039030200,2018,"Census Tract 302, Union County, New Jersey",3343.0,40119.0,253800.0,99.0,640.0,12.0,50.0,0.0,97.0,20.0,2437.0,64.0,34.0,34,39,30200,98.0,0.029314986539036792,2009,"Census Tract 302, Union County, New Jersey",2993.0,37885.0,377900.0,82.0,1111.0,0.0,0.0,0.0,56.0,38.0,1706.0,38.0,41.0,34,39,30200,79.0,0.02639492148346141,0.0029200650555753806,-0.7420921985815603,True,True,True,True,False,False,False,True,False
1171,34039030900,2018,"Census Tract 309, Union County, New Jersey",6259.0,48194.0,256700.0,684.0,145.0,76.0,0.0,0.0,249.0,134.0,5047.0,126.0,61.0,34,39,30900,187.0,0.029876977152899824,2009,"Census Tract 309, Union County, New Jersey",5443.0,50197.0,359200.0,1040.0,162.0,0.0,135.0,0.0,0.0,0.0,4106.0,84.0,88.0,34,39,30900,172.0,0.03160022046665442,-0.001723243313754598,-0.6371795870666147,True,True,True,True,False,False,False,True,False
1172,34039031700,2018,"Census Tract 317, Union County, New Jersey",5530.0,40608.0,263600.0,277.0,1547.0,0.0,394.0,0.0,201.0,149.0,2962.0,255.0,267.0,34,39,31700,522.0,0.09439421338155515,2009,"Census Tract 317, Union County, New Jersey",5849.0,40000.0,400600.0,806.0,2519.0,70.0,187.0,0.0,22.0,20.0,2295.0,192.0,93.0,34,39,31700,285.0,0.04872627799623867,0.04566793538531648,-0.7780804248861912,True,True,True,True,True,False,False,True,False
1175,34039034600,2018,"Census Tract 346, Union County, New Jersey",4469.0,58281.0,248500.0,190.0,3005.0,57.0,18.0,0.0,15.0,44.0,1140.0,266.0,53.0,34,39,34600,319.0,0.07138062206310136,2009,"Census Tract 346, Union County, New Jersey",4269.0,50075.0,305400.0,491.0,3421.0,0.0,0.0,0.0,0.0,29.0,328.0,95.0,0.0,34,39,34600,95.0,0.02225345514171937,0.04912716692138199,-0.43789939637826963,True,True,True,True,True,False,False,True,False
1179,34039030400,2018,"Census Tract 304, Union County, New Jersey",5630.0,35147.0,250200.0,311.0,2035.0,0.0,15.0,0.0,89.0,60.0,3120.0,57.0,66.0,34,39,30400,123.0,0.021847246891651864,2009,"Census Tract 304, Union County, New Jersey",5433.0,44347.0,340500.0,371.0,1899.0,0.0,0.0,0.0,80.0,58.0,3025.0,99.0,43.0,34,39,30400,142.0,0.02613657279587705,-0.004289325904225184,-0.5922661870503597,True,True,True,True,False,False,False,True,False
1196,34039034900,2018,"Census Tract 349, Union County, New Jersey",5870.0,67140.0,297000.0,3111.0,1443.0,1.0,272.0,0.0,0.0,98.0,946.0,574.0,381.0,34,39,34900,955.0,0.16269165247018738,2009,"Census Tract 349, Union County, New Jersey",6317.0,57316.0,351700.0,4272.0,444.0,12.0,345.0,0.0,45.0,31.0,1180.0,440.0,542.0,34,39,34900,982.0,0.15545353807186957,0.007238114398317813,-0.3854848484848485,True,True,True,True,False,False,False,True,False
1202,34039039300,2018,"Census Tract 393, Union County, New Jersey",6452.0,47548.0,241100.0,129.0,1147.0,0.0,10.0,0.0,500.0,0.0,4666.0,50.0,124.0,34,39,39300,174.0,0.026968381897086176,2009,"Census Tract 393, Union County, New Jersey",4810.0,27770.0,248100.0,51.0,1834.0,50.0,46.0,0.0,296.0,49.0,2534.0,45.0,121.0,34,39,39300,166.0,0.03451143451143451,-0.007543052614348338,-0.20396930734135213,True,True,True,True,False,False,False,True,False
1205,34039034700,2018,"Census Tract 347, Union County, New Jersey",4114.0,76250.0,253300.0,1019.0,1455.0,0.0,41.0,0.0,110.0,147.0,1342.0,148.0,253.0,34,39,34700,401.0,0.09747204666990764,2009,"Census Tract 347, Union County, New Jersey",3962.0,52956.0,309200.0,1489.0,1115.0,29.0,287.0,0.0,0.0,22.0,1020.0,197.0,153.0,34,39,34700,350.0,0.08833922261484099,0.009132824055066643,-0.4282037110146072,True,True,True,True,False,False,False,True,False
1207,34039036000,2018,"Census Tract 360, Union County, New Jersey",5080.0,63964.0,239000.0,1102.0,2139.0,18.0,157.0,0.0,0.0,213.0,1469.0,402.0,342.0,34,39,36000,744.0,0.14645669291338584,2009,"Census Tract 360, Union County, New Jersey",4795.0,51023.0,297300.0,1183.0,2551.0,0.0,74.0,0.0,35.0,58.0,894.0,255.0,228.0,34,39,36000,483.0,0.10072992700729927,0.04572676590608657,-0.45540167364016737,True,True,True,True,True,False,False,True,False
1208,34039038900,2018,"Census Tract 389, Union County, New Jersey",6284.0,50913.0,191800.0,352.0,2419.0,19.0,9.0,0.0,417.0,74.0,2994.0,238.0,174.0,34,39,38900,412.0,0.06556333545512412,2009,"Census Tract 389, Union County, New Jersey",4859.0,38388.0,288400.0,463.0,2498.0,0.0,23.0,0.0,181.0,13.0,1681.0,166.0,43.0,34,39,38900,209.0,0.04301296563078823,0.022550369824335892,-0.7592700729927008,True,True,True,True,False,False,False,True,False
1209,34039039000,2018,"Census Tract 390, Union County, New Jersey",4054.0,36641.0,192700.0,195.0,1106.0,232.0,37.0,0.0,182.0,21.0,2513.0,75.0,35.0,34,39,39000,110.0,0.02713369511593488,2009,"Census Tract 390, Union County, New Jersey",3521.0,30855.0,235500.0,113.0,1449.0,28.0,0.0,0.0,0.0,0.0,1931.0,121.0,3.0,34,39,39000,124.0,0.03521726782164158,-0.008083572705706699,-0.42986507524649714,True,True,True,True,False,False,False,True,False
1210,34039039400,2018,"Census Tract 394, Union County, New Jersey",4518.0,51816.0,183300.0,144.0,1803.0,135.0,63.0,0.0,122.0,7.0,2379.0,29.0,82.0,34,39,39400,111.0,0.024568393094289508,2009,"Census Tract 394, Union County, New Jersey",4326.0,45278.0,247900.0,411.0,2374.0,0.0,0.0,0.0,54.0,0.0,1487.0,207.0,127.0,34,39,39400,334.0,0.077207582061951,-0.05263918896766149,-0.5823404255319149,True,True,True,True,False,False,False,True,False
1212,34039031000,2018,"Census Tract 310, Union County, New Jersey",4120.0,53289.0,233500.0,52.0,468.0,64.0,0.0,0.0,126.0,0.0,3474.0,14.0,22.0,34,39,31000,36.0,0.008737864077669903,2009,"Census Tract 310, Union County, New Jersey",3293.0,42540.0,349600.0,112.0,391.0,0.0,60.0,0.0,0.0,0.0,2730.0,28.0,63.0,34,39,31000,91.0,0.02763437594898269,-0.018896511871312787,-0.7517430406852248,True,True,True,True,False,False,False,True,False
1213,34039032001,2018,"Census Tract 320.01, Union County, New Jersey",7585.0,63267.0,291000.0,824.0,517.0,259.0,225.0,0.0,404.0,155.0,5460.0,152.0,283.0,34,39,32001,435.0,0.057350032959789056,2009,"Census Tract 320.01, Union County, New Jersey",7182.0,46069.0,396900.0,1255.0,403.0,0.0,491.0,0.0,0.0,0.0,5033.0,281.0,205.0,34,39,32001,486.0,0.06766917293233082,-0.010319139972541767,-0.5957835051546392,True,True,True,True,False,False,False,True,False
1214,34039032300,2018,"Census Tract 323, Union County, New Jersey",2576.0,71023.0,226600.0,167.0,1771.0,0.0,39.0,0.0,12.0,138.0,449.0,67.0,40.0,34,39,32300,107.0,0.041537267080745344,2009,"Census Tract 323, Union County, New Jersey",2122.0,54391.0,319700.0,347.0,1288.0,10.0,99.0,0.0,57.0,33.0,298.0,102.0,167.0,34,39,32300,269.0,0.12676720075400566,-0.08522993367326032,-0.6507016769638129,True,True,True,True,False,False,False,True,False
1217,34039033800,2018,"Census Tract 338, Union County, New Jersey",5594.0,69913.0,285100.0,2917.0,578.0,19.0,636.0,0.0,332.0,87.0,1044.0,715.0,514.0,34,39,33800,1229.0,0.21969967822667144,2009,"Census Tract 338, Union County, New Jersey",5576.0,56358.0,336300.0,2920.0,241.0,30.0,970.0,0.0,0.0,30.0,1385.0,326.0,403.0,34,39,33800,729.0,0.13073888091822095,0.0889607973084505,-0.3801157488600491,True,True,True,True,True,False,False,True,False
1219,34039035300,2018,"Census Tract 353, Union County, New Jersey",5612.0,64797.0,286800.0,1851.0,1740.0,0.0,140.0,0.0,20.0,102.0,1759.0,245.0,322.0,34,39,35300,567.0,0.10103349964362081,2009,"Census Tract 353, Union County, New Jersey",4489.0,55672.0,339800.0,2741.0,719.0,0.0,162.0,0.0,0.0,0.0,867.0,140.0,172.0,34,39,35300,312.0,0.06950323011806639,0.03153026952555442,-0.3862133891213389,True,True,True,True,False,False,False,True,False
1221,34039035900,2018,"Census Tract 359, Union County, New Jersey",3778.0,81129.0,234100.0,1005.0,899.0,8.0,237.0,0.0,16.0,60.0,1561.0,292.0,237.0,34,39,35900,529.0,0.14002117522498678,2009,"Census Tract 359, Union County, New Jersey",3086.0,42730.0,295600.0,1152.0,593.0,0.0,65.0,0.0,28.0,92.0,1156.0,190.0,177.0,34,39,35900,367.0,0.11892417368762152,0.021097001537365254,-0.47736864587783,True,True,True,True,False,False,False,True,False
1226,34039038800,2018,"Census Tract 388, Union County, New Jersey",4245.0,56893.0,204600.0,332.0,2401.0,34.0,26.0,0.0,134.0,45.0,1273.0,130.0,121.0,34,39,38800,251.0,0.0591283863368669,2009,"Census Tract 388, Union County, New Jersey",4590.0,48300.0,285100.0,363.0,3220.0,0.0,87.0,0.0,0.0,100.0,820.0,307.0,134.0,34,39,38800,441.0,0.09607843137254903,-0.036950045035682125,-0.6303372434017596,True,True,True,True,False,False,False,True,False
1228,34039031100,2018,"Census Tract 311, Union County, New Jersey",5842.0,38137.0,317500.0,491.0,238.0,25.0,37.0,0.0,201.0,26.0,4849.0,168.0,103.0,34,39,31100,271.0,0.046388223211229034,2009,"Census Tract 311, Union County, New Jersey",5890.0,36129.0,337800.0,986.0,525.0,0.0,55.0,0.0,159.0,14.0,4151.0,97.0,106.0,34,39,31100,203.0,0.03446519524617997,0.011923027965049064,-0.24480629921259842,True,True,True,True,False,False,False,True,False
1229,34039032002,2018,"Census Tract 320.02, Union County, New Jersey",4004.0,61139.0,264100.0,892.0,352.0,10.0,139.0,0.0,103.0,12.0,2506.0,91.0,96.0,34,39,32002,187.0,0.046703296703296704,2009,"Census Tract 320.02, Union County, New Jersey",3855.0,44030.0,362000.0,1417.0,479.0,12.0,16.0,0.0,64.0,27.0,1852.0,124.0,115.0,34,39,32002,239.0,0.06199740596627756,-0.01529410926298086,-0.6037107156380159,True,True,True,True,False,False,False,True,False
1231,34039039600,2018,"Census Tract 396, Union County, New Jersey",4357.0,47176.0,265800.0,406.0,2581.0,14.0,71.0,0.0,48.0,66.0,1171.0,259.0,214.0,34,39,39600,473.0,0.10856093642414505,2009,"Census Tract 396, Union County, New Jersey",3926.0,55833.0,350800.0,200.0,3047.0,0.0,59.0,0.0,27.0,22.0,571.0,165.0,279.0,34,39,39600,444.0,0.11309220580743759,-0.004531269383292541,-0.5441534988713318,True,True,True,True,False,False,False,True,False
1232,34039035100,2018,"Census Tract 351, Union County, New Jersey",4256.0,62839.0,248100.0,1224.0,1979.0,56.0,164.0,0.0,0.0,109.0,780.0,284.0,187.0,34,39,35100,471.0,0.1106672932330827,2009,"Census Tract 351, Union County, New Jersey",4007.0,51106.0,300000.0,1692.0,1301.0,0.0,59.0,0.0,17.0,20.0,918.0,240.0,125.0,34,39,35100,365.0,0.09109059146493637,0.01957670176814634,-0.4147521160822249,True,True,True,True,False,False,False,True,False
1233,34039031400,2018,"Census Tract 314, Union County, New Jersey",5507.0,42094.0,254800.0,145.0,2605.0,7.0,0.0,0.0,52.0,186.0,2519.0,67.0,50.0,34,39,31400,117.0,0.021245687307063738,2009,"Census Tract 314, Union County, New Jersey",5420.0,32035.0,327600.0,442.0,2718.0,0.0,0.0,0.0,159.0,0.0,2101.0,144.0,158.0,34,39,31400,302.0,0.05571955719557196,-0.034473869888508216,-0.5042857142857143,True,True,True,True,False,False,False,True,False
1237,34039030802,2018,"Census Tract 308.02, Union County, New Jersey",3074.0,73523.0,294900.0,424.0,282.0,0.0,27.0,0.0,7.0,9.0,2325.0,92.0,116.0,34,39,30802,208.0,0.06766428106701367,2009,"Census Tract 308.02, Union County, New Jersey",2646.0,42792.0,379700.0,402.0,370.0,0.0,67.0,12.0,0.0,11.0,1784.0,66.0,32.0,34,39,30802,98.0,0.037037037037037035,0.03062724402997663,-0.5064394710071211,True,True,True,True,False,False,False,True,False
1238,34039034500,2018,"Census Tract 345, Union County, New Jersey",4467.0,35842.0,271600.0,1029.0,1518.0,0.0,138.0,0.0,10.0,50.0,1722.0,128.0,177.0,34,39,34500,305.0,0.0682784866800985,2009,"Census Tract 345, Union County, New Jersey",4673.0,50577.0,328200.0,1330.0,1774.0,0.0,44.0,0.0,0.0,33.0,1492.0,62.0,111.0,34,39,34500,173.0,0.037021185533918255,0.03125730114618025,-0.4138217967599411,True,True,True,True,False,False,False,True,False
1239,34039034100,2018,"Census Tract 341, Union County, New Jersey",3707.0,54632.0,187900.0,487.0,2285.0,0.0,97.0,0.0,19.0,9.0,810.0,233.0,89.0,34,39,34100,322.0,0.0868626922039385,2009,"Census Tract 341, Union County, New Jersey",3075.0,50179.0,307900.0,608.0,1465.0,0.0,137.0,36.0,76.0,73.0,680.0,162.0,135.0,34,39,34100,297.0,0.09658536585365854,-0.009722673649720043,-0.9172059606173496,True,True,True,True,False,False,False,True,False
1240,34039031300,2018,"Census Tract 313, Union County, New Jersey",7120.0,47189.0,275200.0,860.0,1568.0,114.0,0.0,0.0,112.0,38.0,4542.0,319.0,305.0,34,39,31300,624.0,0.08764044943820225,2009,"Census Tract 313, Union County, New Jersey",7096.0,46734.0,329600.0,1935.0,2270.0,0.0,0.0,0.0,391.0,24.0,2476.0,198.0,185.0,34,39,31300,383.0,0.053974069898534385,0.03366637953966786,-0.4012790697674419,True,True,True,True,False,False,False,True,False
1242,36005033000,2018,"Census Tract 330, Bronx County, New York",5885.0,38023.0,450000.0,2277.0,746.0,0.0,0.0,0.0,107.0,0.0,2755.0,200.0,60.0,36,5,33000,260.0,0.044180118946474084,2009,"Census Tract 330, Bronx County, New York",5028.0,31550.0,330800.0,1838.0,1004.0,0.0,125.0,0.0,48.0,43.0,1970.0,397.0,217.0,36,5,33000,614.0,0.12211614956245027,-0.07793603061597619,0.13992,True,True,True,True,False,True,True,True,False
1244,36005037100,2018,"Census Tract 371, Bronx County, New York",4322.0,27925.0,384700.0,97.0,1248.0,13.0,18.0,0.0,81.0,67.0,2811.0,195.0,243.0,36,5,37100,438.0,0.1013419713095789,2009,"Census Tract 371, Bronx County, New York",4410.0,21964.0,357100.0,0.0,1428.0,0.0,0.0,0.0,31.0,28.0,2923.0,243.0,41.0,36,5,37100,284.0,0.06439909297052154,0.03694287833905735,-0.08605926696126852,True,True,True,True,True,False,False,True,False
1247,36005045101,2018,"Census Tract 451.01, Bronx County, New York",1544.0,80833.0,402300.0,1170.0,44.0,0.0,111.0,0.0,0.0,47.0,172.0,144.0,183.0,36,5,45101,327.0,0.21178756476683938,2009,"Census Tract 451.01, Bronx County, New York",1668.0,47500.0,403600.0,1184.0,88.0,0.0,60.0,0.0,0.0,0.0,336.0,130.0,108.0,36,5,45101,238.0,0.14268585131894485,0.06910171344789454,-0.17378076062639822,True,True,True,True,True,False,False,True,False
1252,36005048400,2018,"Census Tract 484, Bronx County, New York",4126.0,73600.0,432500.0,114.0,3265.0,165.0,9.0,0.0,24.0,79.0,635.0,329.0,183.0,36,5,48400,512.0,0.12409112942317015,2009,"Census Tract 484, Bronx County, New York",3505.0,54715.0,410000.0,63.0,2779.0,0.0,148.0,0.0,61.0,0.0,454.0,186.0,102.0,36,5,48400,288.0,0.08216833095577745,0.04192279846739269,-0.10913294797687847,True,True,True,True,True,False,False,True,False
1263,36005015700,2018,"Census Tract 157, Bronx County, New York",4427.0,33864.0,467200.0,49.0,721.0,0.0,109.0,0.0,39.0,0.0,3509.0,227.0,116.0,36,5,15700,343.0,0.0774791054890445,2009,"Census Tract 157, Bronx County, New York",3276.0,27778.0,380200.0,32.0,1146.0,42.0,95.0,0.0,36.0,0.0,1967.0,75.0,83.0,36,5,15700,158.0,0.04822954822954823,0.029249557259496274,0.04787243150684931,True,True,True,True,False,True,True,True,False
1267,36005038000,2018,"Census Tract 380, Bronx County, New York",5378.0,34659.0,265200.0,96.0,3518.0,0.0,117.0,0.0,0.0,10.0,1637.0,391.0,217.0,36,5,38000,608.0,0.11305317962067683,2009,"Census Tract 380, Bronx County, New York",3941.0,36495.0,300000.0,240.0,2884.0,0.0,112.0,0.0,0.0,160.0,545.0,323.0,54.0,36,5,38000,377.0,0.09566099974625729,0.017392179874419544,-0.3235294117647059,True,True,True,True,False,False,False,True,False
1268,36005002500,2018,"Census Tract 25, Bronx County, New York",5887.0,24530.0,488600.0,95.0,1162.0,22.0,7.0,0.0,53.0,8.0,4562.0,109.0,78.0,36,5,2500,187.0,0.03176490572447766,2009,"Census Tract 25, Bronx County, New York",5401.0,15202.0,371400.0,155.0,959.0,15.0,0.0,0.0,66.0,0.0,4206.0,108.0,8.0,36,5,2500,116.0,0.021477504165895205,0.010287401558582456,0.11064674580433893,True,True,True,True,False,True,True,True,False
1269,36005006100,2018,"Census Tract 61, Bronx County, New York",3697.0,46554.0,21900.0,116.0,2599.0,0.0,17.0,0.0,0.0,76.0,889.0,374.0,379.0,36,5,6100,753.0,0.2036786583716527,2009,"Census Tract 61, Bronx County, New York",3870.0,32599.0,24600.0,22.0,2986.0,0.0,0.0,0.0,0.0,29.0,833.0,249.0,129.0,36,5,6100,378.0,0.09767441860465116,0.10600423976700153,-0.31424657534246575,True,True,True,True,True,False,False,True,False
1273,36005022401,2018,"Census Tract 224.01, Bronx County, New York",2637.0,51397.0,137700.0,198.0,496.0,0.0,143.0,0.0,58.0,8.0,1734.0,283.0,139.0,36,5,22401,422.0,0.16003033750474024,2009,"Census Tract 224.01, Bronx County, New York",2696.0,34160.0,132500.0,882.0,425.0,30.0,96.0,0.0,0.0,0.0,1293.0,76.0,43.0,36,5,22401,119.0,0.04413946587537092,0.11589087162936933,-0.12581699346405228,True,True,True,True,True,False,False,True,False
1274,36005002800,2018,"Census Tract 28, Bronx County, New York",5269.0,52479.0,269800.0,54.0,2952.0,0.0,29.0,0.0,0.0,148.0,2086.0,352.0,230.0,36,5,2800,582.0,0.11045739229455305,2009,"Census Tract 28, Bronx County, New York",5806.0,45809.0,411100.0,82.0,4620.0,47.0,80.0,0.0,0.0,17.0,984.0,293.0,233.0,36,5,2800,526.0,0.09059593523940751,0.01986145705514554,-0.7827538917716825,True,True,True,True,False,False,False,True,False
1276,36005021800,2018,"Census Tract 218, Bronx County, New York",7017.0,39596.0,376500.0,204.0,1907.0,0.0,166.0,0.0,0.0,0.0,4740.0,235.0,173.0,36,5,21800,408.0,0.05814450619923044,2009,"Census Tract 218, Bronx County, New York",6367.0,40505.0,367600.0,246.0,1696.0,29.0,241.0,0.0,171.0,47.0,3966.0,182.0,79.0,36,5,21800,261.0,0.04099261818752945,0.01715188801170099,-0.14234262948207171,True,True,True,True,False,False,False,True,False
1279,36005007200,2018,"Census Tract 72, Bronx County, New York",5891.0,39154.0,374500.0,402.0,621.0,83.0,1893.0,0.0,0.0,352.0,2623.0,267.0,185.0,36,5,7200,452.0,0.07672721099983025,2009,"Census Tract 72, Bronx County, New York",4876.0,36308.0,372900.0,138.0,371.0,0.0,1689.0,0.0,113.0,151.0,2414.0,227.0,105.0,36,5,7200,332.0,0.06808859721082855,0.0086386137890017,-0.16500133511348464,True,True,True,True,False,False,False,True,False
1282,36005012300,2018,"Census Tract 123, Bronx County, New York",4095.0,29089.0,428700.0,65.0,1159.0,4.0,35.0,0.0,0.0,14.0,2818.0,233.0,120.0,36,5,12300,353.0,0.0862026862026862,2009,"Census Tract 123, Bronx County, New York",3161.0,14048.0,322400.0,46.0,917.0,0.0,0.0,0.0,25.0,5.0,2168.0,95.0,88.0,36,5,12300,183.0,0.057893071812717495,0.028309614389968707,0.12011196641007697,True,True,True,True,False,True,True,True,False
1283,36005013300,2018,"Census Tract 133, Bronx County, New York",5995.0,22182.0,275000.0,55.0,2078.0,109.0,229.0,0.0,32.0,0.0,3514.0,138.0,92.0,36,5,13300,230.0,0.03836530442035029,2009,"Census Tract 133, Bronx County, New York",6469.0,20496.0,215400.0,0.0,3030.0,0.0,0.0,0.0,0.0,0.0,3439.0,181.0,5.0,36,5,13300,186.0,0.028752511980213325,0.009612792440136967,0.0835709090909092,True,True,True,True,False,True,True,True,False
1284,36005014300,2018,"Census Tract 143, Bronx County, New York",1399.0,15455.0,312500.0,25.0,641.0,39.0,0.0,0.0,0.0,17.0,700.0,85.0,64.0,36,5,14300,149.0,0.10650464617583988,2009,"Census Tract 143, Bronx County, New York",761.0,11750.0,119700.0,0.0,358.0,0.0,45.0,0.0,0.0,0.0,358.0,99.0,0.0,36,5,14300,99.0,0.13009198423127463,-0.023587338055434753,0.5518432,True,True,True,True,False,True,True,True,False
1290,36005022901,2018,"Census Tract 229.01, Bronx County, New York",5866.0,28889.0,610600.0,134.0,1902.0,36.0,65.0,27.0,42.0,174.0,3486.0,115.0,212.0,36,5,22901,327.0,0.05574497101943403,2009,"Census Tract 229.01, Bronx County, New York",6001.0,29441.0,237500.0,66.0,1275.0,0.0,487.0,0.0,144.0,140.0,3889.0,131.0,132.0,36,5,22901,263.0,0.04382602899516747,0.011918942024266556,0.5449148378643957,True,True,True,True,False,True,True,True,False
1294,36005009800,2018,"Census Tract 98, Bronx County, New York",4824.0,64500.0,417200.0,149.0,1082.0,0.0,226.0,0.0,128.0,18.0,3221.0,395.0,228.0,36,5,9800,623.0,0.1291459369817579,2009,"Census Tract 98, Bronx County, New York",5414.0,52888.0,403700.0,222.0,1306.0,93.0,237.0,0.0,38.0,15.0,3503.0,329.0,208.0,36,5,9800,537.0,0.09918729220539342,0.029958644776364465,-0.13214046021093,True,True,True,True,False,False,False,True,False
1295,36005012500,2018,"Census Tract 125, Bronx County, New York",4195.0,32500.0,424300.0,46.0,1422.0,25.0,119.0,0.0,0.0,13.0,2595.0,248.0,96.0,36,5,12500,344.0,0.08200238379022647,2009,"Census Tract 125, Bronx County, New York",2826.0,30781.0,380900.0,82.0,810.0,0.0,0.0,0.0,0.0,0.0,1934.0,134.0,7.0,36,5,12500,141.0,0.049893842887473464,0.032108540902753,-0.05032524157435776,True,True,True,True,False,False,True,True,False
1296,36005014900,2018,"Census Tract 149, Bronx County, New York",4769.0,28008.0,22600.0,139.0,1577.0,0.0,0.0,0.0,16.0,21.0,3016.0,175.0,89.0,36,5,14900,264.0,0.055357517299224154,2009,"Census Tract 149, Bronx County, New York",3713.0,21667.0,380800.0,25.0,1556.0,0.0,17.0,0.0,67.0,0.0,2048.0,166.0,19.0,36,5,14900,185.0,0.049824939402100726,0.005532577897123428,-18.713982300884958,True,True,True,True,False,False,False,True,False
1302,36005001600,2018,"Census Tract 16, Bronx County, New York",5917.0,35802.0,406800.0,220.0,1992.0,0.0,0.0,0.0,102.0,0.0,3603.0,242.0,216.0,36,5,1600,458.0,0.07740408991042758,2009,"Census Tract 16, Bronx County, New York",5228.0,30438.0,369300.0,249.0,1572.0,5.0,0.0,0.0,60.0,63.0,3284.0,162.0,74.0,36,5,1600,236.0,0.045141545524101,0.03226254438632658,-0.06214601769911504,True,True,True,True,False,False,True,True,False
1304,36005003100,2018,"Census Tract 31, Bronx County, New York",1703.0,44583.0,278800.0,23.0,417.0,0.0,35.0,0.0,0.0,0.0,1228.0,46.0,71.0,36,5,3100,117.0,0.06870229007633588,2009,"Census Tract 31, Bronx County, New York",1388.0,33424.0,325000.0,0.0,612.0,0.0,22.0,0.0,0.0,0.0,754.0,47.0,30.0,36,5,3100,77.0,0.05547550432276657,0.013226785753569309,-0.3638809182209469,True,True,True,True,False,False,False,True,False
